purchase_date,flight_date,day_of_week,origin,destination,airline,days_to_flight,departure_time,class,stops,ticket_price
2024-02-18,2024-03-02,Saturday,ESB,IZM,Pegasus,13,04:15,Economy,1,976
2024-01-10,2024-01-15,Monday,IST,ADB,Turkish Airlines,5,09:30,Economy,0,1137
2024-09-07,2024-09-11,Wednesday,IZM,ESB,Turkish Airlines,4,05:15,Economy,1,1010
2024-10-09,2024-10-16,Wednesday,ANK,IST,Turkish Airlines,7,12:00,Economy,0,1139
2024-12-14,2024-12-14,Saturday,ADB,ANK,AnadoluJet,0,11:30,Economy,0,1076
2024-07-14,2024-08-28,Wednesday,IST,IZM,Pegasus,45,12:15,Business,0,2167
2024-07-06,2024-08-05,Monday,AYT,ADB,AnadoluJet,30,16:00,Economy,0,1011
2024-06-01,2024-06-13,Thursday,ADB,ESB,AnadoluJet,12,11:00,Business,0,2252
2024-03-07,2024-03-23,Saturday,ANK,IZM,SunExpress,16,19:45,Economy,0,1114
2024-06-17,2024-07-27,Saturday,AYT,IZM,SunExpress,40,17:00,Economy,0,829
2024-04-16,2024-05-22,Wednesday,AYT,IST,SunExpress,36,15:45,Economy,0,946
2024-06-07,2024-07-18,Thursday,IST,AYT,Pegasus,41,18:30,Business,0,2006
2024-01-02,2024-03-02,Saturday,ANK,ADB,SunExpress,60,00:30,Economy,0,761
2024-04-20,2024-05-10,Friday,ADB,ANK,Turkish Airlines,20,12:15,Economy,0,1069
2024-10-08,2024-10-17,Thursday,IZM,ESB,Pegasus,9,17:00,Economy,0,987
2023-12-23,2024-01-22,Monday,IST,ESB,AnadoluJet,30,15:00,Economy,0,903
2024-07-04,2024-07-04,Thursday,ESB,ADB,Turkish Airlines,0,22:30,Business,0,2266
2024-06-02,2024-06-02,Sunday,ESB,ANK,Turkish Airlines,0,22:30,Economy,0,1186
2024-03-14,2024-04-30,Tuesday,ESB,IZM,Pegasus,47,14:45,Economy,0,774
2024-01-13,2024-02-27,Tuesday,IZM,ADB,Pegasus,45,23:30,Economy,0,820
2024-11-30,2024-12-28,Saturday,IST,ADB,AnadoluJet,28,02:30,Economy,0,1019
2024-08-19,2024-10-02,Wednesday,IZM,AYT,Turkish Airlines,44,01:15,Economy,1,758
2023-12-26,2024-01-05,Friday,IST,IZM,Turkish Airlines,10,00:30,Business,1,2091
2024-06-24,2024-07-11,Thursday,IZM,ANK,SunExpress,17,19:00,Economy,0,1026
2024-07-07,2024-08-06,Tuesday,IST,IZM,Turkish Airlines,30,21:15,Economy,0,911
2023-12-30,2024-01-27,Saturday,ANK,IST,SunExpress,28,02:45,Economy,0,1004
2024-01-16,2024-03-16,Saturday,IST,ESB,Pegasus,60,09:30,Economy,0,883
2024-02-22,2024-03-12,Tuesday,ADB,AYT,Turkish Airlines,19,23:30,Economy,0,1043
2024-07-13,2024-07-24,Wednesday,ADB,ESB,SunExpress,11,11:15,Business,1,2179
2024-11-08,2024-12-22,Sunday,ANK,ADB,AnadoluJet,44,17:15,Business,0,2092
2024-10-26,2024-12-21,Saturday,ESB,ADB,SunExpress,56,17:30,Economy,0,891
2024-05-24,2024-07-07,Sunday,IZM,ESB,Turkish Airlines,44,02:45,Business,0,2029
2024-09-11,2024-09-30,Monday,ESB,IZM,Pegasus,19,16:15,Economy,0,906
2024-05-28,2024-05-30,Thursday,ANK,ESB,Turkish Airlines,2,12:15,Economy,0,1069
2024-08-20,2024-08-21,Wednesday,ESB,IST,AnadoluJet,1,11:00,Economy,0,1031
2024-10-17,2024-12-16,Monday,IZM,IST,AnadoluJet,60,07:00,Economy,0,786
2024-05-06,2024-07-01,Monday,AYT,IZM,Pegasus,56,08:15,Economy,0,792
2024-01-31,2024-03-25,Monday,AYT,ESB,AnadoluJet,54,01:15,Economy,0,844
2024-11-23,2024-12-26,Thursday,IZM,ADB,Turkish Airlines,33,20:15,Business,0,2101
2024-01-12,2024-02-24,Saturday,IZM,ADB,SunExpress,43,21:30,Economy,1,779
2024-01-17,2024-02-03,Saturday,IST,IZM,Turkish Airlines,17,13:00,Economy,1,826
2023-12-21,2024-01-26,Friday,ANK,IST,SunExpress,36,20:15,Economy,0,941
2024-12-19,2024-12-29,Sunday,ESB,ANK,Turkish Airlines,10,03:30,Business,0,2282
2024-04-03,2024-05-23,Thursday,ADB,ANK,AnadoluJet,50,09:00,Economy,1,777
2024-10-11,2024-11-16,Saturday,ANK,ESB,SunExpress,36,14:45,Economy,0,975
2024-05-20,2024-06-24,Monday,IZM,ADB,SunExpress,35,06:15,Economy,0,1004
2024-08-10,2024-09-26,Thursday,AYT,IST,SunExpress,47,01:30,Economy,0,798
2024-10-15,2024-11-30,Saturday,ANK,ESB,SunExpress,46,12:30,Economy,0,790
2024-10-10,2024-11-24,Sunday,ANK,ESB,Turkish Airlines,45,17:30,Business,1,1932
2024-07-05,2024-07-10,Wednesday,ADB,IZM,SunExpress,5,22:00,Economy,0,1082
2024-10-25,2024-11-29,Friday,ADB,ANK,SunExpress,35,15:00,Economy,0,899
2024-06-22,2024-08-14,Wednesday,IZM,ADB,AnadoluJet,53,01:00,Economy,1,679
2024-07-28,2024-09-09,Monday,IST,IZM,SunExpress,43,05:30,Economy,0,918
2024-07-11,2024-08-03,Saturday,IST,IZM,Pegasus,23,01:30,Economy,0,1036
2024-06-19,2024-07-15,Monday,IZM,AYT,AnadoluJet,26,20:15,Economy,0,1040
2024-09-20,2024-10-19,Saturday,IST,AYT,SunExpress,29,08:00,Economy,0,883
2024-08-09,2024-08-09,Friday,AYT,ESB,AnadoluJet,0,21:15,Economy,0,1155
2024-03-02,2024-03-25,Monday,ESB,IST,SunExpress,23,03:00,Economy,0,966
2024-03-15,2024-04-29,Monday,ANK,ADB,Pegasus,45,13:45,Business,0,2052
2024-02-01,2024-02-27,Tuesday,AYT,IZM,Pegasus,26,05:30,Business,1,1991
2024-03-08,2024-03-15,Friday,IZM,ADB,Turkish Airlines,7,11:00,Economy,0,1156
2024-08-08,2024-10-05,Saturday,IZM,AYT,Turkish Airlines,58,03:45,Business,0,2102
2024-05-02,2024-05-16,Thursday,AYT,IST,Pegasus,14,17:00,Economy,1,838
2023-12-19,2024-01-13,Saturday,IST,ESB,AnadoluJet,25,20:30,Economy,0,985
2024-10-17,2024-12-11,Wednesday,IST,ADB,SunExpress,55,06:00,Economy,0,856
2024-08-28,2024-10-25,Friday,AYT,IZM,SunExpress,58,22:15,Economy,0,888
2023-12-28,2024-01-01,Monday,AYT,IST,Turkish Airlines,4,00:15,Economy,0,1114
2024-06-16,2024-07-31,Wednesday,ESB,IZM,Turkish Airlines,45,23:30,Economy,0,846
2024-02-22,2024-04-16,Tuesday,ADB,ESB,AnadoluJet,54,14:00,Economy,0,878
2024-01-12,2024-03-08,Friday,AYT,IST,Pegasus,56,16:15,Economy,0,887
2024-05-28,2024-07-17,Wednesday,ADB,IZM,AnadoluJet,50,07:00,Economy,0,905
2024-03-11,2024-04-05,Friday,IST,IZM,Pegasus,25,10:45,Economy,0,895
2024-10-02,2024-11-23,Saturday,ANK,AYT,SunExpress,52,11:15,Economy,0,935
2024-10-13,2024-10-21,Monday,ANK,ESB,Pegasus,8,11:00,Economy,0,978
2024-07-23,2024-08-18,Sunday,ANK,AYT,Pegasus,26,22:30,Economy,1,867
2024-07-04,2024-08-21,Wednesday,IZM,ADB,Turkish Airlines,48,14:30,Economy,0,843
2024-09-12,2024-11-03,Sunday,ESB,IZM,AnadoluJet,52,07:30,Economy,0,823
2024-10-01,2024-11-07,Thursday,ANK,IZM,Pegasus,37,19:45,Economy,0,1010
2024-08-19,2024-08-22,Thursday,ANK,IZM,SunExpress,3,13:45,Economy,0,1041
2024-08-26,2024-09-16,Monday,AYT,ADB,SunExpress,21,18:30,Economy,0,1091
2024-07-15,2024-08-09,Friday,ANK,IST,SunExpress,25,03:00,Business,0,2076
2024-01-29,2024-03-03,Sunday,ADB,AYT,Turkish Airlines,34,23:30,Business,0,2180
2024-10-14,2024-12-01,Sunday,AYT,ANK,AnadoluJet,48,06:45,Business,0,2144
2024-08-29,2024-09-16,Monday,ANK,AYT,Turkish Airlines,18,20:30,Economy,0,1066
2024-09-20,2024-10-05,Saturday,ESB,IZM,SunExpress,15,16:45,Economy,0,1066
2024-01-20,2024-02-20,Tuesday,ADB,AYT,AnadoluJet,31,22:30,Economy,0,933
2024-05-26,2024-07-05,Friday,AYT,ANK,AnadoluJet,40,19:00,Business,0,2164
2024-07-15,2024-09-12,Thursday,ESB,ADB,Pegasus,59,18:45,Economy,0,762
2024-09-06,2024-09-16,Monday,IZM,ESB,AnadoluJet,10,03:30,Business,0,2255
2024-05-16,2024-07-07,Sunday,IZM,IST,AnadoluJet,52,18:30,Economy,0,940
2024-06-23,2024-08-10,Saturday,IZM,AYT,Pegasus,48,07:30,Economy,0,895
2024-01-02,2024-01-14,Sunday,ANK,IZM,Turkish Airlines,12,12:00,Economy,0,1060
2024-08-07,2024-08-23,Friday,ESB,AYT,SunExpress,16,22:00,Business,0,2261
2023-12-20,2024-01-02,Tuesday,IST,AYT,Turkish Airlines,13,21:15,Business,0,2324
2024-09-05,2024-10-22,Tuesday,ADB,ANK,SunExpress,47,07:30,Business,0,2080
2024-04-15,2024-04-17,Wednesday,AYT,IZM,AnadoluJet,2,08:45,Economy,1,931
2024-03-19,2024-03-21,Thursday,ADB,ESB,SunExpress,2,14:45,Economy,0,1123
2024-04-07,2024-05-18,Saturday,AYT,IST,Pegasus,41,19:00,Economy,0,936
2023-12-23,2024-01-23,Tuesday,AYT,ESB,AnadoluJet,31,04:30,Economy,0,1032
2024-07-20,2024-08-24,Saturday,AYT,IST,Pegasus,35,16:30,Economy,0,912
2024-10-26,2024-11-08,Friday,ADB,IST,AnadoluJet,13,10:45,Economy,0,938
2024-09-01,2024-09-04,Wednesday,IST,IZM,AnadoluJet,3,16:45,Economy,0,1071
2024-09-06,2024-10-24,Thursday,ESB,ANK,AnadoluJet,48,15:45,Economy,0,895
2024-07-20,2024-07-23,Tuesday,AYT,ESB,AnadoluJet,3,02:45,Economy,0,1098
2024-05-26,2024-07-18,Thursday,AYT,ADB,SunExpress,53,23:15,Economy,0,894
2023-12-21,2024-02-05,Monday,IST,ADB,SunExpress,46,07:15,Economy,0,897
2024-01-13,2024-02-20,Tuesday,ADB,AYT,Turkish Airlines,38,23:45,Economy,0,842
2024-01-04,2024-01-17,Wednesday,IST,IZM,AnadoluJet,13,11:30,Economy,0,937
2024-03-19,2024-05-08,Wednesday,ANK,AYT,Turkish Airlines,50,06:30,Economy,0,752
2024-10-04,2024-11-28,Thursday,ANK,IZM,Pegasus,55,15:45,Economy,0,864
2024-08-22,2024-10-03,Thursday,AYT,ESB,SunExpress,42,19:45,Economy,0,957
2024-03-24,2024-04-01,Monday,ADB,IST,Turkish Airlines,8,03:30,Economy,0,1075
2024-01-18,2024-03-13,Wednesday,AYT,ESB,Pegasus,55,16:45,Economy,0,903
2024-02-06,2024-03-20,Wednesday,AYT,IZM,AnadoluJet,43,04:30,Business,0,2073
2024-02-19,2024-02-20,Tuesday,IZM,ESB,AnadoluJet,1,20:00,Economy,1,883
2024-04-02,2024-05-28,Tuesday,IZM,IST,Pegasus,56,01:45,Economy,0,901
2024-03-12,2024-03-24,Sunday,ANK,ADB,AnadoluJet,12,03:00,Economy,0,1104
2024-09-02,2024-09-17,Tuesday,IZM,IST,Turkish Airlines,15,22:15,Economy,0,1069
2024-11-06,2024-11-29,Friday,ESB,AYT,SunExpress,23,16:00,Economy,0,1004
2024-10-16,2024-12-14,Saturday,ADB,ESB,Pegasus,59,06:15,Economy,0,743
2024-04-17,2024-05-15,Wednesday,ANK,AYT,Pegasus,28,23:30,Economy,0,974
2024-07-07,2024-08-26,Monday,ADB,ANK,AnadoluJet,50,13:00,Business,0,2077
2024-09-25,2024-11-05,Tuesday,ADB,IST,AnadoluJet,41,16:15,Economy,0,923
2024-06-05,2024-07-28,Sunday,ANK,ESB,AnadoluJet,53,15:00,Economy,0,893
2024-06-27,2024-07-01,Monday,IST,ADB,SunExpress,4,14:30,Business,0,2264
2024-04-11,2024-04-14,Sunday,ADB,IST,AnadoluJet,3,22:00,Economy,0,1135
2024-09-15,2024-10-02,Wednesday,IZM,IST,Pegasus,17,18:45,Economy,1,768
2024-01-30,2024-02-22,Thursday,IZM,IST,Turkish Airlines,23,11:45,Economy,0,932
2024-01-28,2024-02-09,Friday,AYT,ADB,Turkish Airlines,12,14:30,Economy,0,1091
2024-10-22,2024-10-23,Wednesday,AYT,ESB,AnadoluJet,1,05:30,Economy,0,1048
2024-08-30,2024-09-16,Monday,ESB,ADB,Turkish Airlines,17,14:30,Economy,0,984
2024-06-29,2024-07-15,Monday,ESB,IST,Turkish Airlines,16,21:30,Economy,0,1053
2024-09-19,2024-11-02,Saturday,AYT,ANK,Pegasus,44,00:30,Economy,1,741
2024-11-29,2024-12-19,Thursday,IST,ANK,AnadoluJet,20,20:15,Economy,0,992
2024-07-28,2024-09-17,Tuesday,AYT,ESB,Pegasus,51,07:45,Business,0,2011
2024-02-13,2024-03-01,Friday,AYT,ESB,Turkish Airlines,17,22:15,Economy,0,969
2024-08-09,2024-08-15,Thursday,ADB,IST,Pegasus,6,09:30,Economy,1,935
2024-09-22,2024-10-03,Thursday,IZM,ANK,Pegasus,11,12:45,Economy,1,972
2024-12-05,2024-12-30,Monday,ANK,ESB,SunExpress,25,13:30,Economy,0,879
2024-03-11,2024-03-27,Wednesday,IZM,ESB,Pegasus,16,09:45,Economy,0,944
2024-06-14,2024-07-25,Thursday,IST,ESB,Turkish Airlines,41,09:45,Economy,1,778
2024-08-02,2024-08-05,Monday,AYT,ESB,Pegasus,3,21:00,Economy,0,1027
2024-11-06,2024-11-19,Tuesday,ESB,IST,Turkish Airlines,13,21:30,Economy,1,926
2024-01-22,2024-02-11,Sunday,ADB,ESB,SunExpress,20,11:30,Economy,1,949
2024-02-09,2024-02-15,Thursday,ESB,IZM,AnadoluJet,6,10:45,Economy,0,1145
2024-08-01,2024-09-14,Saturday,ADB,AYT,AnadoluJet,44,03:30,Economy,0,952
2024-05-22,2024-06-27,Thursday,ADB,AYT,AnadoluJet,36,23:00,Economy,0,942
2024-10-20,2024-11-22,Friday,ADB,AYT,Pegasus,33,20:45,Economy,1,719
2024-08-19,2024-09-14,Saturday,IST,IZM,SunExpress,26,21:30,Economy,1,903
2024-08-09,2024-08-24,Saturday,ESB,IZM,SunExpress,15,07:00,Economy,0,1051
2024-01-03,2024-02-18,Sunday,IZM,ESB,Turkish Airlines,46,23:15,Economy,0,809
2024-11-07,2024-11-13,Wednesday,IZM,ANK,Pegasus,6,13:30,Economy,0,1045
2024-01-06,2024-01-14,Sunday,ADB,IZM,SunExpress,8,21:30,Economy,0,993
2024-10-01,2024-10-17,Thursday,ADB,IZM,SunExpress,16,05:45,Economy,0,958
2024-01-01,2024-01-30,Tuesday,IZM,ESB,Pegasus,29,06:30,Economy,0,974
2024-06-18,2024-08-09,Friday,ADB,AYT,Turkish Airlines,52,02:15,Economy,0,873
2023-12-28,2024-02-04,Sunday,ESB,IST,AnadoluJet,38,12:30,Economy,0,867
2024-03-01,2024-04-06,Saturday,ANK,IST,Pegasus,36,14:00,Economy,0,899
2024-01-07,2024-03-07,Thursday,ADB,ESB,AnadoluJet,60,09:45,Economy,1,583
2024-04-03,2024-05-12,Sunday,IZM,ESB,Pegasus,39,22:15,Economy,0,843
2024-09-12,2024-10-09,Wednesday,AYT,ESB,Turkish Airlines,27,08:00,Economy,0,934
2024-10-16,2024-12-03,Tuesday,ESB,ADB,Pegasus,48,14:45,Economy,0,868
2024-06-01,2024-07-18,Thursday,AYT,IZM,AnadoluJet,47,05:00,Economy,1,733
2024-08-07,2024-08-31,Saturday,ANK,ADB,AnadoluJet,24,14:15,Economy,0,892
2024-06-27,2024-08-04,Sunday,ANK,ESB,Turkish Airlines,38,05:45,Economy,1,824
2024-11-16,2024-12-17,Tuesday,ESB,AYT,Pegasus,31,13:45,Economy,0,892
2024-10-26,2024-11-08,Friday,ADB,ANK,Turkish Airlines,13,16:30,Economy,1,885
2024-10-07,2024-10-24,Thursday,IST,ESB,Turkish Airlines,17,13:30,Economy,0,1073
2024-09-04,2024-10-08,Tuesday,IST,IZM,Pegasus,34,06:45,Economy,0,835
2024-05-30,2024-06-01,Saturday,ANK,ADB,Turkish Airlines,2,12:15,Business,0,2195
2024-07-23,2024-08-19,Monday,IST,AYT,AnadoluJet,27,16:30,Economy,0,986
2024-03-22,2024-04-26,Friday,ADB,IZM,AnadoluJet,35,04:30,Economy,1,801
2024-11-28,2024-12-17,Tuesday,ESB,ADB,AnadoluJet,19,07:45,Economy,0,1008
2024-07-16,2024-07-17,Wednesday,ESB,ANK,Pegasus,1,08:30,Business,0,2383
2024-04-22,2024-06-02,Sunday,IZM,ESB,SunExpress,41,19:00,Economy,0,936
2024-01-12,2024-02-17,Saturday,ADB,IST,Turkish Airlines,36,04:45,Economy,0,1007
2024-11-28,2024-12-13,Friday,ESB,ANK,SunExpress,15,23:30,Economy,0,1123
2024-02-08,2024-03-15,Friday,ESB,IST,Pegasus,36,02:15,Economy,0,909
2024-07-14,2024-08-12,Monday,IST,ESB,Pegasus,29,16:15,Economy,0,1051
2024-05-12,2024-07-09,Tuesday,ESB,IZM,SunExpress,58,05:45,Economy,0,719
2024-07-22,2024-07-24,Wednesday,ADB,AYT,Pegasus,2,11:30,Economy,0,1073
2024-02-22,2024-03-10,Sunday,IST,ADB,Turkish Airlines,17,11:30,Economy,0,921
2024-06-23,2024-07-25,Thursday,ADB,AYT,AnadoluJet,32,14:45,Business,0,2184
2024-06-27,2024-07-10,Wednesday,ADB,ANK,Turkish Airlines,13,05:30,Business,0,2285
2024-04-02,2024-04-26,Friday,IZM,ANK,AnadoluJet,24,08:30,Economy,0,1077
2024-03-09,2024-04-03,Wednesday,IZM,ADB,Turkish Airlines,25,19:45,Economy,0,885
2024-11-14,2024-12-15,Sunday,ANK,AYT,SunExpress,31,08:00,Business,1,2037
2024-04-02,2024-04-06,Saturday,ADB,ESB,AnadoluJet,4,11:15,Economy,1,831
2024-07-20,2024-08-08,Thursday,IZM,ADB,AnadoluJet,19,08:15,Economy,1,764
2024-06-02,2024-06-22,Saturday,IZM,IST,Turkish Airlines,20,12:15,Economy,0,1000
2024-03-03,2024-03-09,Saturday,IZM,IST,SunExpress,6,03:30,Economy,1,913
2024-02-28,2024-04-10,Wednesday,AYT,ADB,Turkish Airlines,42,05:15,Economy,0,953
2024-03-08,2024-03-22,Friday,AYT,IST,Turkish Airlines,14,17:00,Economy,0,1024
2024-01-04,2024-01-21,Sunday,AYT,ESB,Turkish Airlines,17,12:00,Economy,1,891
2024-03-17,2024-04-27,Saturday,ESB,IST,AnadoluJet,41,07:30,Economy,0,843
2024-08-17,2024-09-22,Sunday,ANK,IST,Pegasus,36,11:15,Economy,0,938
2024-09-08,2024-09-30,Monday,AYT,ESB,SunExpress,22,10:30,Economy,0,959
2023-11-24,2024-01-07,Sunday,ESB,IST,Pegasus,44,13:30,Economy,0,936
2023-12-28,2024-01-06,Saturday,ESB,AYT,AnadoluJet,9,17:30,Economy,1,814
2024-10-28,2024-12-23,Monday,ADB,ESB,Turkish Airlines,56,12:30,Economy,0,839
2024-04-09,2024-05-22,Wednesday,ADB,AYT,Turkish Airlines,43,10:45,Economy,0,965
2024-07-30,2024-09-02,Monday,IZM,ANK,AnadoluJet,34,23:15,Economy,0,996
2024-05-13,2024-07-03,Wednesday,AYT,IZM,SunExpress,51,17:15,Economy,0,850
2024-11-27,2024-12-02,Monday,IZM,ESB,Pegasus,5,10:30,Economy,0,1065
2024-10-03,2024-10-31,Thursday,IST,ESB,SunExpress,28,15:45,Economy,0,967
2023-12-31,2024-01-22,Monday,IST,ESB,AnadoluJet,22,08:45,Economy,0,1047
2024-11-07,2024-11-21,Thursday,ESB,IST,Pegasus,14,22:00,Economy,0,1096
2024-08-04,2024-09-21,Saturday,ADB,AYT,Pegasus,48,03:45,Economy,0,843
2024-08-31,2024-09-16,Monday,ESB,IST,SunExpress,16,11:15,Economy,0,1117
2024-06-06,2024-08-01,Thursday,IST,AYT,Turkish Airlines,56,15:45,Business,0,2072
2024-11-17,2024-12-13,Friday,ANK,AYT,Turkish Airlines,26,10:45,Business,0,2143
2024-01-02,2024-01-11,Thursday,ANK,AYT,Pegasus,9,13:00,Business,0,2186
2023-12-12,2024-01-22,Monday,ESB,IST,AnadoluJet,41,16:30,Economy,0,833
2024-07-22,2024-08-26,Monday,ANK,ADB,SunExpress,35,12:15,Economy,0,902
2024-05-30,2024-07-05,Friday,ESB,ADB,SunExpress,36,14:00,Economy,0,926
2024-03-02,2024-04-23,Tuesday,AYT,IST,Turkish Airlines,52,07:45,Business,0,2011
2024-10-21,2024-12-04,Wednesday,AYT,ESB,AnadoluJet,44,05:30,Economy,1,770
2024-06-23,2024-08-01,Thursday,IST,ANK,Turkish Airlines,39,09:45,Economy,1,744
2024-01-26,2024-03-10,Sunday,AYT,ESB,Turkish Airlines,44,12:30,Economy,0,920
2024-02-25,2024-03-30,Saturday,IZM,AYT,AnadoluJet,34,09:45,Economy,0,919
2024-09-27,2024-10-30,Wednesday,IZM,AYT,Turkish Airlines,33,07:15,Economy,1,711
2024-08-02,2024-08-25,Sunday,IST,AYT,Pegasus,23,02:00,Economy,0,939
2024-08-09,2024-10-07,Monday,ANK,ESB,AnadoluJet,59,07:30,Economy,0,834
2024-05-21,2024-05-28,Tuesday,IZM,AYT,Pegasus,7,20:00,Business,0,2257
2024-09-10,2024-10-05,Saturday,IST,ADB,SunExpress,25,20:30,Economy,0,979
2024-08-20,2024-09-27,Friday,ADB,AYT,Pegasus,38,05:30,Economy,0,905
2024-06-13,2024-07-18,Thursday,AYT,IST,AnadoluJet,35,04:15,Business,0,2109
2024-06-30,2024-08-03,Saturday,AYT,IST,SunExpress,34,14:15,Economy,0,893
2024-06-28,2024-07-03,Wednesday,ANK,AYT,SunExpress,5,12:15,Economy,0,1171
2024-09-19,2024-10-21,Monday,AYT,ANK,AnadoluJet,32,21:15,Economy,0,1025
2024-07-19,2024-09-01,Sunday,ANK,ADB,AnadoluJet,44,16:00,Economy,1,723
2024-07-14,2024-08-29,Thursday,ESB,ADB,SunExpress,46,10:00,Economy,0,932
2024-01-08,2024-01-17,Wednesday,ESB,IZM,SunExpress,9,09:00,Economy,0,1155
2024-08-21,2024-10-12,Saturday,IZM,ADB,SunExpress,52,18:00,Economy,0,911
2024-02-12,2024-03-07,Thursday,AYT,ADB,AnadoluJet,24,10:30,Economy,0,928
2024-05-20,2024-05-31,Friday,AYT,ANK,Turkish Airlines,11,11:00,Economy,0,1028
2024-09-11,2024-10-16,Wednesday,IZM,AYT,SunExpress,35,18:45,Economy,0,960
2024-10-26,2024-11-13,Wednesday,IST,AYT,Turkish Airlines,18,13:45,Economy,0,1055
2023-12-06,2024-01-06,Saturday,IST,AYT,Turkish Airlines,31,11:15,Economy,0,927
2024-10-07,2024-10-08,Tuesday,ADB,ANK,Pegasus,1,15:45,Economy,0,1023
2023-11-28,2024-01-04,Thursday,IZM,AYT,Turkish Airlines,37,05:00,Business,0,2093
2024-01-03,2024-02-29,Thursday,ADB,IZM,AnadoluJet,57,10:30,Economy,0,810
2024-07-22,2024-08-02,Friday,AYT,ANK,SunExpress,11,18:00,Business,1,2025
2024-08-14,2024-09-06,Friday,ESB,IZM,SunExpress,23,05:00,Economy,0,1020
2024-11-22,2024-11-24,Sunday,ANK,ESB,SunExpress,2,21:30,Economy,0,1006
2024-11-21,2024-12-26,Thursday,IZM,ANK,AnadoluJet,35,20:30,Economy,0,855
2024-11-27,2024-12-02,Monday,ANK,AYT,Pegasus,5,03:30,Economy,0,1098
2024-11-29,2024-12-17,Tuesday,AYT,IST,AnadoluJet,18,06:45,Economy,0,1052
2024-01-11,2024-03-04,Monday,IST,ESB,AnadoluJet,53,16:30,Economy,0,848
2024-10-10,2024-10-21,Monday,ANK,IST,Turkish Airlines,11,12:45,Economy,0,1035
2024-05-14,2024-06-28,Friday,IST,IZM,SunExpress,45,12:30,Economy,1,778
2024-03-15,2024-04-03,Wednesday,IST,IZM,Pegasus,19,20:30,Business,0,2259
2024-06-25,2024-08-05,Monday,AYT,ANK,SunExpress,41,11:30,Economy,0,916
2024-03-05,2024-03-18,Monday,ADB,AYT,AnadoluJet,13,14:45,Economy,0,1092
2023-12-01,2024-01-10,Wednesday,ESB,IZM,AnadoluJet,40,14:00,Economy,0,958
2024-03-25,2024-03-29,Friday,ANK,AYT,AnadoluJet,4,17:30,Economy,0,1030
2024-01-07,2024-03-05,Tuesday,AYT,ADB,Pegasus,58,14:15,Economy,1,752
2024-10-03,2024-11-02,Saturday,IZM,ESB,Turkish Airlines,30,14:00,Economy,1,823
2024-02-14,2024-02-20,Tuesday,ADB,ESB,AnadoluJet,6,08:00,Economy,1,1011
2024-07-29,2024-08-08,Thursday,AYT,IST,Pegasus,10,17:15,Economy,0,1053
2024-06-16,2024-07-08,Monday,ANK,ESB,SunExpress,22,17:45,Economy,0,936
2024-04-30,2024-05-13,Monday,IZM,IST,AnadoluJet,13,23:00,Economy,0,965
2024-08-23,2024-10-16,Wednesday,IZM,ESB,Turkish Airlines,54,05:45,Economy,0,877
2024-02-06,2024-04-03,Wednesday,ESB,IST,SunExpress,57,20:30,Economy,1,753
2024-03-11,2024-04-08,Monday,IST,IZM,AnadoluJet,28,15:15,Economy,1,803
2024-10-14,2024-11-13,Wednesday,ANK,IST,Pegasus,30,14:15,Business,1,1950
2024-04-17,2024-06-03,Monday,IZM,IST,Turkish Airlines,47,02:00,Economy,1,678
2024-07-29,2024-09-10,Tuesday,AYT,ANK,Turkish Airlines,43,13:45,Economy,0,786
2024-07-19,2024-08-16,Friday,ANK,ADB,Turkish Airlines,28,17:30,Economy,1,810
2024-04-20,2024-06-09,Sunday,IZM,AYT,Pegasus,50,19:15,Economy,0,790
2024-04-08,2024-04-17,Wednesday,ADB,ESB,Turkish Airlines,9,04:00,Economy,0,1018
2024-08-03,2024-08-15,Thursday,AYT,IZM,AnadoluJet,12,11:15,Economy,0,1061
2024-08-03,2024-08-14,Wednesday,IST,ADB,Turkish Airlines,11,05:15,Economy,0,1098
2023-12-15,2024-01-26,Friday,IST,ANK,Pegasus,42,01:00,Economy,0,874
2024-10-27,2024-11-22,Friday,IST,ADB,SunExpress,26,00:15,Business,1,2042
2024-02-10,2024-02-11,Sunday,AYT,ADB,Pegasus,1,14:30,Economy,0,1001
2024-01-07,2024-02-23,Friday,AYT,ADB,Pegasus,47,14:45,Business,0,2069
2024-12-01,2024-12-08,Sunday,ADB,IST,SunExpress,7,22:30,Economy,0,1076
2024-11-13,2024-12-07,Saturday,ADB,IZM,AnadoluJet,24,20:00,Economy,0,1047
2024-03-28,2024-04-18,Thursday,ANK,AYT,Turkish Airlines,21,04:45,Economy,0,917
2024-02-08,2024-03-17,Sunday,IZM,AYT,SunExpress,38,19:00,Economy,0,871
2024-06-05,2024-07-24,Wednesday,IZM,ESB,Turkish Airlines,49,14:15,Economy,0,847
2024-05-04,2024-05-14,Tuesday,AYT,IZM,Turkish Airlines,10,15:15,Economy,0,1007
2024-02-29,2024-03-01,Friday,IST,ESB,Pegasus,1,00:00,Economy,0,1188
2024-01-23,2024-02-19,Monday,ADB,ANK,AnadoluJet,27,09:00,Economy,1,889
2024-01-09,2024-01-16,Tuesday,AYT,ESB,Pegasus,7,18:00,Economy,0,1127
2024-12-03,2024-12-07,Saturday,ADB,ANK,Turkish Airlines,4,23:30,Economy,0,1104
2024-11-06,2024-12-13,Friday,ADB,ESB,SunExpress,37,23:15,Economy,1,776
2024-11-26,2024-12-30,Monday,IZM,ADB,Turkish Airlines,34,00:30,Economy,0,911
